label	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
2	0.260793848	0.298680733	0	0.499457251	0.337581202	0.568388232	0	0	0	0	0	0.249284063	0.298680733	0	0.404183645	0.351916783	0.568388232	0	0	0	0	0	0.261350744	0.249284063	0.298680733	0	0.499457251	0.337581202	0.568388232	0	0	0	0
2	0.264206588	0.259357174	0.372047938	0	0.404183645	0.395681251	0	0	0	0	0	0.260793848	0.298680733	0	0.499457251	0.330811703	0.568388232	0	0	0	0	0	0.249284063	0.298680733	0	0.404183645	0.338112257	0.568388232	0	0	0	0	0
2	0.264206588	0.259357174	0.372047938	0	0.371371073	0.395681251	0	0	0	0	0	0.264206588	0.259357174	0.372047938	0	0.371371073	0.395681251	0	0	0	0	0	0.260793848	0.298680733	0	0.499457251	0.325798548	0.568388232	0	0	0	0	0
2	0.253708493	0.260793848	0.298680733	0	0	0.348790015	0.568388232	0	0	0	0	0.264206588	0.259357174	0.372047938	0	0.356798334	0.395681251	0	0	0	0	0	0.264206588	0.259357174	0.372047938	0	0.356798334	0.395681251	0	0	0	0	0
2	0.258519897	0.253334087	0.298680733	0	0.331586096	0.326632563	0.568388232	0	0	0	0	0.253708493	0.260793848	0.298680733	0	0	0.328490138	0.568388232	0	0	0	0	0.264206588	0.259357174	0.372047938	0	0.322716867	0.395681251	0	0	0	0	0
2	0.20671345	0.222888382	0.278731478	0.243834959	0.37215733	0	0.303971456	0.377694186	0	0	0	0.258519897	0.253334087	0.298680733	0	0.30169429	0.326632563	0.568388232	0	0	0	0	0.253708493	0.260793848	0.298680733	0	0.212018872	0.328490138	0.568388232	0	0	0	0
2	0.171482051	0.240887811	0.256358793	0.257069529	0.30478196	0.207162325	0.196335043	0.328490138	0.568388232	0	0	0.20671345	0.222888382	0.278731478	0.243834959	0.37215733	0.180651214	0.303971456	0.377694186	0	0	0	0.258519897	0.253334087	0.298680733	0	0.277485675	0.326632563	0.568388232	0	0	0	0
2	0.199732797	0.223186244	0.282054336	0.257985949	0.306106215	0.180651214	0.303971456	0.330020675	0.568388232	0	0	0.171482051	0.240887811	0.256358793	0.257069529	0.29771573	0.207162325	0.196335043	0.328490138	0.568388232	0	0	0.20671345	0.222888382	0.278731478	0.243834959	0.352108992	0.180651214	0.303971456	0.377694186	0	0	0
2	0.200253253	0.221909226	0.282054336	0.257985949	0.296724625	0.180651214	0.30169429	0.326632563	0.568388232	0	0	0.199732797	0.223186244	0.282054336	0.257985949	0.296724625	0.180651214	0.303971456	0.330020675	0.568388232	0	0	0.171482051	0.240887811	0.256358793	0.257069529	0.29771573	0.195653935	0.196335043	0.328490138	0.568388232	0	0
2	0.203745695	0.171482051	0.240887811	0.256358793	0.257069529	0.29771573	0.141375491	0.196335043	0.328490138	0.568388232	0	0.200253253	0.221909226	0.282054336	0.257985949	0.277874195	0.180651214	0.30169429	0.326632563	0.568388232	0	0	0.199732797	0.223186244	0.282054336	0.257985949	0.277874195	0.180651214	0.303971456	0.330020675	0.568388232	0	0
0	0.367380568	0.198418026	0.157439887	0.234963057	0.252532686	0.270578034	0.283130193	0.190511854	0.180651214	0.304267201	0.395681251	0.203745695	0.171482051	0.240887811	0.256358793	0.257069529	0.29335651	0.141375491	0.196335043	0.328490138	0.568388232	0	0.200253253	0.221909226	0.282054336	0.257985949	0.274256514	0.180651214	0.30169429	0.326632563	0.568388232	0	0
0	0.412906126	0.19414006	0.172302578	0.222553737	0.250874421	0.259922124	0.287203586	0.196087095	0.180651214	0.304267201	0.395681251	0.367380568	0.198418026	0.157439887	0.234963057	0.252532686	0.259731235	0.283130193	0.190511854	0.180651214	0.304267201	0.395681251	0.203745695	0.171482051	0.240887811	0.256358793	0.248569537	0.29335651	0.141375491	0.196335043	0.328490138	0.568388232	0
0	0.412906126	0.19414006	0.172302578	0.221291548	0.25119299	0.248166702	0.26551543	0.267971588	0.180651214	0.303971456	0.377694186	0.412906126	0.19414006	0.172302578	0.222553737	0.250874421	0.248166702	0.287203586	0.196087095	0.180651214	0.304267201	0.395681251	0.367380568	0.198418026	0.157439887	0.234963057	0.252532686	0.247149775	0.283130193	0.190511854	0.180651214	0.304267201	0.395681251
0	0.412906126	0.19414006	0.176912568	0.221045203	0.2375909	0.249229199	0.256932521	0.286458305	0.180651214	0.303971456	0.377694186	0.412906126	0.19414006	0.172302578	0.221291548	0.246499502	0.248166702	0.26551543	0.267971588	0.180651214	0.303971456	0.377694186	0.412906126	0.19414006	0.172302578	0.222553737	0.246012667	0.248166702	0.287203586	0.196087095	0.180651214	0.304267201	0.395681251
2	0.355146733	0	0.349344966	0.412906126	0.194434643	0.184088662	0.214953473	0.225981169	0.251449209	0.246724156	0.289563286	0.412906126	0.19414006	0.176912568	0.221045203	0.234989243	0.249229199	0.256932521	0.286458305	0.180651214	0.303971456	0.377694186	0.412906126	0.19414006	0.172302578	0.221291548	0.243579681	0.248166702	0.26551543	0.267971588	0.180651214	0.303971456	0.377694186
2	0	0.360774658	0.232531539	0.209447491	0.206287946	0.232039246	0.24974788	0.23075657	0.288567944	0.108482074	0.196335043	0.355146733	0	0.349344966	0.412906126	0.194434643	0.199898565	0.214953473	0.225981169	0.251449209	0.246724156	0.289563286	0.412906126	0.19414006	0.191558485	0.221045203	0.234989243	0.249229199	0.256932521	0.286458305	0.180651214	0.303971456	0.377694186
2	0	0.349344966	0.412906126	0.217980228	0.189501469	0.216884907	0.22326063	0.25932018	0.251364686	0.274256514	0.180651214	0	0.360774658	0.232531539	0.209447491	0.209808706	0.232039246	0.24974788	0.23075657	0.288567944	0.108482074	0.196335043	0.355146733	0	0.349344966	0.412906126	0.194434643	0.199898565	0.218418233	0.225981169	0.251449209	0.246724156	0.289563286
2	0	0	0.400193894	0.16746368	0.209447491	0.210937769	0.232039246	0.24974788	0.23075657	0.29335651	0.141375491	0	0.349344966	0.412906126	0.217980228	0.189501469	0.21779284	0.22326063	0.25932018	0.251364686	0.274256514	0.180651214	0	0.360774658	0.232531539	0.209447491	0.210937769	0.232039246	0.24974788	0.23075657	0.288567944	0.108482074	0.196335043
1	0	0	0.400193894	0.165585713	0.207845789	0.216884143	0.230882322	0.242295745	0.244937573	0.285618729	0.032818603	0	0	0.400193894	0.16746368	0.209447491	0.212513503	0.232039246	0.24974788	0.23075657	0.29335651	0.141375491	0	0.349344966	0.412906126	0.217980228	0.192694317	0.21779284	0.22326063	0.25932018	0.251364686	0.274256514	0.180651214
1	0	0.349344966	0.412906126	0.19414006	0.194868847	0.227444956	0.231849206	0.245561551	0.247709329	0.30199578	0.180651214	0	0	0.400193894	0.165585713	0.207845789	0.216279266	0.230882322	0.242295745	0.244937573	0.285618729	0.032818603	0	0	0.400193894	0.16746368	0.209447491	0.212037174	0.232039246	0.24974788	0.23075657	0.29335651	0.141375491
2	0.412906126	0.19414006	0.19371236	0.220591498	0.243579681	0.248166702	0.261235668	0.277294032	0.180651214	0.303971456	0.377694186	0	0.349344966	0.412906126	0.19414006	0.194868847	0.225433896	0.231849206	0.245561551	0.247709329	0.30199578	0.180651214	0	0	0.400193894	0.165585713	0.207845789	0.21487452	0.230882322	0.242295745	0.244937573	0.285618729	0.032818603
2	0.320114256	0.204364111	0.190444268	0.231950609	0.261588146	0.227307971	0.295625417	0.141375491	0.180651214	0.305770826	0.422644142	0.412906126	0.19414006	0.19371236	0.220591498	0.243579681	0.254875641	0.261235668	0.277294032	0.180651214	0.303971456	0.377694186	0	0.349344966	0.412906126	0.19414006	0.194868847	0.225433896	0.231849206	0.252891429	0.247709329	0.30199578	0.180651214
0	0.203875463	0.189880528	0.245853866	0.248165519	0.234314069	0.29335651	0.141375491	0.196335043	0.328490138	0.568388232	0	0.320114256	0.204364111	0.190444268	0.231950609	0.261588146	0.221857083	0.295625417	0.141375491	0.180651214	0.305770826	0.422644142	0.412906126	0.19414006	0.19371236	0.220591498	0.243579681	0.248444406	0.261235668	0.277294032	0.180651214	0.303971456	0.377694186
0	0.203745695	0.192234413	0.240887811	0.250141126	0.233006385	0.29335651	0.141375491	0.196335043	0.3310597	0.439445719	0	0.203875463	0.189880528	0.245853866	0.248165519	0.234438914	0.29335651	0.141375491	0.196335043	0.328490138	0.568388232	0	0.320114256	0.204364111	0.190444268	0.231950609	0.261588146	0.222768292	0.295625417	0.141375491	0.180651214	0.305770826	0.422644142
2	0	0.349344966	0.320114256	0.208536879	0.185717489	0.236238053	0.257408928	0.226506286	0.280931628	0.190511854	0.180651214	0.203745695	0.192234413	0.240887811	0.250141126	0.233006385	0.283482499	0.141375491	0.196335043	0.3310597	0.439445719	0	0.203875463	0.189880528	0.245853866	0.248165519	0.234438914	0.283482499	0.141375491	0.196335043	0.328490138	0.568388232	0
0	0.400193894	0.165585713	0.207845789	0.233874632	0.223186244	0.261006783	0.237230854	0.276293274	0.032818603	0.196335043	0.328490138	0	0.349344966	0.320114256	0.208536879	0.208722684	0.236238053	0.257408928	0.226506286	0.280931628	0.190511854	0.180651214	0.203745695	0.214317042	0.240887811	0.250141126	0.233006385	0.283482499	0.141375491	0.196335043	0.3310597	0.439445719	0
2	0.355146733	0	0.349344966	0.418764534	0.18822379	0.215172882	0.22312863	0.251076616	0.24448208	0.246468395	0.286458305	0.400193894	0.165585713	0.207845789	0.233874632	0.230857359	0.261006783	0.237230854	0.276293274	0.032818603	0.196335043	0.328490138	0	0.349344966	0.320114256	0.208536879	0.208722684	0.236238053	0.265239	0.226506286	0.280931628	0.190511854	0.180651214
2	0.230840359	0	0	0.349344966	0.306882319	0.206875038	0.215712138	0.249822045	0.250141126	0.222768292	0.289446585	0.355146733	0	0.349344966	0.418764534	0.18822379	0.219557648	0.22312863	0.251076616	0.24448208	0.246468395	0.286458305	0.400193894	0.165585713	0.213832255	0.233874632	0.230857359	0.261006783	0.237230854	0.276293274	0.032818603	0.196335043	0.328490138
2	0.184120357	0.355146733	0	0.349344966	0.367380568	0.207007912	0.211774418	0.233580587	0.25334256	0.241752824	0.24262291	0.230840359	0	0	0.349344966	0.306882319	0.213835083	0.215712138	0.249822045	0.250141126	0.222768292	0.289446585	0.355146733	0	0.349344966	0.418764534	0.197918625	0.219557648	0.22312863	0.251076616	0.24448208	0.246468395	0.286458305
2	0.178856126	0.320561546	0	0.349344966	0.412906126	0.229582226	0.202289939	0.236452268	0.230645392	0.266354687	0.228228971	0.184120357	0.355146733	0	0.349344966	0.367380568	0.213337308	0.211774418	0.233580587	0.25334256	0.241752824	0.24262291	0.230840359	0	0	0.349344966	0.309147221	0.213835083	0.215712138	0.249822045	0.250141126	0.222768292	0.289446585
2	0.163842742	0.294974451	0	0	0.360774658	0.232133784	0.22283262	0.218013851	0.250672793	0.250141126	0.222768292	0.178856126	0.320561546	0	0.349344966	0.357247821	0.229582226	0.202289939	0.236452268	0.230645392	0.266354687	0.228228971	0.184120357	0.355146733	0	0.349344966	0.334128287	0.213337308	0.211774418	0.233580587	0.25334256	0.241752824	0.24262291
2	0.182589324	0.355146733	0	0.349344966	0.330297004	0.219505092	0.2333158	0.217650989	0.23408495	0.264739802	0.234387834	0.163842742	0.294974451	0	0	0.360774658	0.228068132	0.22283262	0.218013851	0.250672793	0.250141126	0.222768292	0.178856126	0.320561546	0	0.349344966	0.330297004	0.229582226	0.202289939	0.236452268	0.230645392	0.266354687	0.228228971
2	0.195773096	0.198443278	0.182589324	0.355146733	0	0.349344966	0.311223682	0.236472282	0.20761875	0.23043887	0.230857359	0.182589324	0.355146733	0	0.349344966	0.294697858	0.219505092	0.2333158	0.217650989	0.23408495	0.264739802	0.234387834	0.163842742	0.294974451	0	0	0.360774658	0.213371617	0.22283262	0.218013851	0.250672793	0.250141126	0.222768292
2	0.163951452	0.217182592	0.163842742	0.294974451	0	0	0.246032092	0.266132124	0.212527477	0.217055255	0.226470411	0.195773096	0.198443278	0.182589324	0.355146733	0	0.246032092	0.311223682	0.236472282	0.20761875	0.23043887	0.230857359	0.182589324	0.355146733	0	0.246032092	0.294697858	0.219505092	0.2333158	0.217650989	0.23408495	0.264739802	0.234387834
2	0.159294907	0.205348175	0.184723382	0.187274088	0.355146733	0.142377905	0.246032092	0.29061599	0.210671901	0.226211614	0.224302579	0.163951452	0.217182592	0.163842742	0.294974451	0	0.142377905	0.246032092	0.266132124	0.212527477	0.217055255	0.226470411	0.195773096	0.198443278	0.182589324	0.355146733	0.142377905	0.246032092	0.311223682	0.236472282	0.20761875	0.23043887	0.230857359
2	0.188902527	0.205348175	0.184751028	0.186825933	0.355146733	0.164590552	0.246032092	0.294697858	0.211317843	0.233300182	0.222700958	0.159294907	0.205348175	0.184723382	0.187274088	0.355146733	0.164590552	0.246032092	0.29061599	0.210671901	0.226211614	0.224302579	0.163951452	0.217182592	0.163842742	0.294974451	0	0.164590552	0.246032092	0.266132124	0.212527477	0.217055255	0.226470411
2	0.163951452	0.217182592	0.163842742	0.294974451	0.146792089	0.186803199	0.31716357	0.233314647	0.213835083	0.215712138	0.251339029	0.188902527	0.205348175	0.184751028	0.186825933	0.355146733	0.160129126	0.246032092	0.294697858	0.211317843	0.233300182	0.222700958	0.159294907	0.205348175	0.184723382	0.187274088	0.28716658	0.164590552	0.246032092	0.29061599	0.210671901	0.226211614	0.224302579
2	0.194809361	0.189028238	0.187509425	0.355146733	0.158618612	0.246032092	0.294697858	0.219505092	0.204378289	0.23893935	0.232065452	0.163951452	0.217182592	0.163842742	0.294974451	0.14922375	0.186803199	0.31716357	0.233314647	0.213835083	0.215712138	0.251339029	0.188902527	0.205348175	0.184751028	0.186825933	0.355146733	0.158618612	0.246032092	0.294697858	0.211317843	0.233300182	0.222700958
2	0.194809361	0.189028238	0.187509425	0.355146733	0.164815106	0.246032092	0.294697858	0.225062246	0.201766899	0.240443723	0.233086166	0.194809361	0.189028238	0.187509425	0.355146733	0.164815106	0.246032092	0.294697858	0.219505092	0.204378289	0.23893935	0.232065452	0.163951452	0.217182592	0.163842742	0.294974451	0.14922375	0.188202141	0.31716357	0.233314647	0.213835083	0.215712138	0.251339029
2	0.188902527	0.194809361	0.198443278	0.182589324	0.355146733	0.164815106	0.21726313	0.346545498	0.240748686	0.189761439	0.235311088	0.194809361	0.189028238	0.187509425	0.355146733	0.164815106	0.21726313	0.294697858	0.225062246	0.201766899	0.240443723	0.233086166	0.194809361	0.189028238	0.187509425	0.355146733	0.164815106	0.21726313	0.294697858	0.219505092	0.204378289	0.23893935	0.232065452
2	0.15688292	0.187682306	0.195773096	0.198879004	0.178856126	0.320561546	0.14410507	0.16308254	0.400193894	0.175093926	0.22283262	0.188902527	0.194809361	0.198443278	0.182589324	0.355146733	0.151221425	0.21726313	0.346545498	0.240748686	0.189761439	0.235311088	0.194809361	0.189028238	0.187509425	0.355146733	0.151221425	0.21726313	0.294697858	0.225062246	0.201766899	0.240443723	0.233086166
2	0.188902527	0.194809361	0.193282145	0.184120357	0.289238599	0.151221425	0.21726313	0.294697858	0.211317843	0.24089783	0.217650989	0.15688292	0.187682306	0.195773096	0.198879004	0.178856126	0.279776742	0.14410507	0.16308254	0.400193894	0.175093926	0.22283262	0.188902527	0.194809361	0.198443278	0.182589324	0.289238599	0.151221425	0.21726313	0.346545498	0.240748686	0.189761439	0.235311088
0	0.205348175	0.184723382	0.187274088	0.21771095	0.151224456	0.21726313	0.29061599	0.213337308	0.213998345	0.227734997	0.248337243	0.188902527	0.194809361	0.193282145	0.184120357	0.234337119	0.151221425	0.21726313	0.294697858	0.211317843	0.24089783	0.217650989	0.15688292	0.187682306	0.195773096	0.198879004	0.178856126	0.237747929	0.14410507	0.16308254	0.400193894	0.175093926	0.22283262
0	0.22297325	0.163951452	0.217182592	0.163842742	0.272049098	0.120111389	0.172806803	0.246032092	0.266132124	0.212162159	0.217413433	0.205348175	0.184723382	0.187274088	0.21771095	0.151870001	0.21726313	0.29061599	0.213337308	0.213998345	0.227734997	0.248337243	0.188902527	0.194809361	0.193282145	0.184120357	0.234337119	0.151775182	0.21726313	0.294697858	0.211317843	0.24089783	0.217650989
0	0.188902527	0.194809361	0.193282145	0.184120357	0.234337119	0.148613832	0.21726313	0.294697858	0.212649214	0.2086768	0.23893935	0.22297325	0.163951452	0.217182592	0.163842742	0.272049098	0.121173554	0.172806803	0.246032092	0.266132124	0.212162159	0.217413433	0.205348175	0.184723382	0.187274088	0.21771095	0.148243483	0.21726313	0.29061599	0.213337308	0.213998345	0.227734997	0.248337243
0	0.208621185	0.171782325	0.190940947	0.172593263	0.230182549	0.153187532	0.149678698	0.246032092	0.270847884	0.217036826	0.213998345	0.188902527	0.194809361	0.193282145	0.184120357	0.234337119	0.148869599	0.21726313	0.294697858	0.212649214	0.2086768	0.23893935	0.22297325	0.163951452	0.217182592	0.163842742	0.272049098	0.125422437	0.172806803	0.246032092	0.266132124	0.212162159	0.217413433
2	0	0	0.15688292	0.188902527	0.194809361	0.189028238	0.187509425	0.210172755	0.148091083	0.201721779	0.412906126	0.208621185	0.171782325	0.190940947	0.172593263	0.230182549	0.146575493	0.149678698	0.246032092	0.270847884	0.217036826	0.213998345	0.188902527	0.194809361	0.193282145	0.184120357	0.210172755	0.148869599	0.21726313	0.294697858	0.212649214	0.2086768	0.23893935
2	0.238684514	0.123450559	0	0	0.208621185	0.171782325	0.196089163	0.181253609	0.187274088	0.200345008	0.148577514	0	0	0.15688292	0.188902527	0.194809361	0.189111328	0.187509425	0.210172755	0.148091083	0.201721779	0.412906126	0.208621185	0.171782325	0.190940947	0.174032086	0.230182549	0.146575493	0.149678698	0.246032092	0.270847884	0.217036826	0.213998345
2	0.238684514	0.123450559	0	0	0.224706059	0.16994829	0.205348175	0.188571598	0.184120357	0.210172755	0.148869599	0.238684514	0.123450559	0	0	0.208621185	0.182173703	0.196089163	0.181253609	0.187274088	0.200345008	0.148577514	0	0	0.15688292	0.194464472	0.194809361	0.189111328	0.187509425	0.210172755	0.148091083	0.201721779	0.412906126
2	0.123450559	0	0	0.224706059	0.173508341	0.205348175	0.185309528	0.186869661	0.210172755	0.148869599	0.21726313	0.238684514	0.123450559	0	0	0.224706059	0.173508341	0.205348175	0.188571598	0.184120357	0.210172755	0.148869599	0.238684514	0.123450559	0	0	0.208621185	0.184650584	0.196089163	0.181253609	0.187274088	0.200345008	0.148577514
2	0.160416561	0.045587601	0	0.15688292	0.194796916	0.202989574	0.197751521	0.16788499	0.260845716	0.125422437	0.172806803	0.123450559	0	0	0.224706059	0.173508341	0.210649638	0.185309528	0.186869661	0.210172755	0.148869599	0.21726313	0.238684514	0.123450559	0	0	0.224706059	0.173508341	0.210649638	0.188571598	0.184120357	0.210172755	0.148869599
2	0.238684514	0.123450559	0	0	0.199652466	0.17616653	0.210649638	0.188571598	0.184120357	0.210172755	0.148869599	0.160416561	0.045587601	0	0.15688292	0.1904379	0.202989574	0.197751521	0.16788499	0.260845716	0.125422437	0.172806803	0.123450559	0	0	0.209134394	0.173508341	0.210649638	0.185309528	0.186869661	0.210172755	0.148869599	0.21726313
2	0.238684514	0.123450559	0	0	0.15688292	0.191212705	0.204070893	0.197489485	0.177674907	0.246524453	0.125422437	0.238684514	0.123450559	0	0	0.199652466	0.177957356	0.210649638	0.188571598	0.184120357	0.210172755	0.148869599	0.160416561	0.045587601	0	0.15688292	0.190591739	0.202989574	0.197751521	0.16788499	0.260845716	0.125422437	0.172806803
2	0.209985414	0.16899248	0.110705682	0	0.15688292	0.184548905	0.202503397	0.217182592	0.165468767	0.272049098	0.127640238	0.238684514	0.123450559	0	0	0.15688292	0.190258082	0.204070893	0.197489485	0.177674907	0.246524453	0.125422437	0.238684514	0.123450559	0	0	0.19653754	0.177957356	0.210649638	0.188571598	0.184120357	0.210172755	0.148869599
2	0.123450559	0	0.12183752	0.205651709	0.178645485	0.21927872	0.164906268	0.230182549	0.146575493	0.148243483	0.21726313	0.209985414	0.16899248	0.110705682	0	0.14019334	0.184548905	0.202503397	0.217182592	0.165468767	0.272049098	0.127640238	0.238684514	0.123450559	0	0	0.14019334	0.190258082	0.204070893	0.197489485	0.177674907	0.246524453	0.125422437
2	0.238684514	0.123450559	0	0.106814182	0.212320444	0.17222351	0.204070893	0.189111328	0.187509425	0.210172755	0.148091083	0.123450559	0	0.12183752	0.205651709	0.176123655	0.21927872	0.164906268	0.230182549	0.146575493	0.148243483	0.21726313	0.209985414	0.16899248	0.110705682	0	0.14019334	0.184548905	0.196770281	0.217182592	0.165468767	0.272049098	0.127640238
2	0.123450559	0	0	0.14019334	0.190963659	0.193437785	0.197489485	0.177674907	0.217042491	0.13472073	0.166789286	0.238684514	0.123450559	0	0.106814182	0.212320444	0.174424913	0.204070893	0.189111328	0.187509425	0.210172755	0.148091083	0.123450559	0	0.12183752	0.205651709	0.178183496	0.21927872	0.164906268	0.230182549	0.146575493	0.148243483	0.21726313
2	0.123450559	0	0.12183752	0.205651709	0.171528053	0.196785882	0.169821844	0.22919877	0.146575493	0.148243483	0.21726313	0.123450559	0	0	0.14019334	0.181347237	0.193437785	0.197489485	0.177674907	0.217042491	0.13472073	0.166789286	0.238684514	0.123450559	0	0.106814182	0.212320444	0.164616055	0.204070893	0.189111328	0.187509425	0.210172755	0.148091083
2	0.141045261	0	0.14019334	0.17310411	0.197700039	0.195795642	0.172547621	0.260845716	0.125422437	0.172806803	0.246032092	0.123450559	0	0.12183752	0.205651709	0.172697768	0.196785882	0.169821844	0.22919877	0.146575493	0.148243483	0.21726313	0.123450559	0	0	0.14019334	0.181347237	0.192320544	0.197489485	0.177674907	0.217042491	0.13472073	0.166789286
2	0	0.12183752	0.205050464	0.17093221	0.223882195	0.165468767	0.272049098	0.121299207	0.166721024	0.246032092	0.266132124	0.141045261	0	0.14019334	0.17310411	0.197700039	0.204331164	0.172547621	0.260845716	0.125422437	0.172806803	0.246032092	0.123450559	0	0.12183752	0.205651709	0.172697768	0.205197623	0.169821844	0.22919877	0.146575493	0.148243483	0.21726313
2	0.106814182	0.212320444	0.166090607	0.21308042	0.192970963	0.184120357	0.210172755	0.148869599	0.21726313	0.294697858	0.229582226	0	0.12183752	0.205050464	0.17093221	0.220661813	0.165468767	0.272049098	0.121299207	0.166721024	0.246032092	0.266132124	0.141045261	0	0.14019334	0.17310411	0.197700039	0.203640939	0.172547621	0.260845716	0.125422437	0.172806803	0.246032092
1	0.123450559	0	0.106814182	0.203919991	0.16638867	0.216492449	0.188811928	0.184120357	0.210172755	0.148869599	0.21726313	0.106814182	0.212320444	0.166090607	0.21308042	0.192824652	0.184120357	0.210172755	0.148869599	0.21726313	0.294697858	0.229582226	0	0.12183752	0.205050464	0.17093221	0.220661813	0.166983265	0.272049098	0.121299207	0.166721024	0.246032092	0.266132124
1	0.141045261	0	0.14019334	0.172625709	0.191644949	0.220661813	0.166983265	0.249401412	0.125422437	0.172806803	0.246032092	0.123450559	0	0.106814182	0.203919991	0.16638867	0.208234339	0.188811928	0.184120357	0.210172755	0.148869599	0.21726313	0.106814182	0.212320444	0.166090607	0.204130014	0.192824652	0.184120357	0.210172755	0.148869599	0.21726313	0.294697858	0.229582226
1	0.045587601	0	0.14019334	0.180192766	0.202431608	0.204421112	0.17962857	0.246524453	0.125422437	0.172806803	0.31716357	0.141045261	0	0.14019334	0.172625709	0.202246981	0.220661813	0.166983265	0.249401412	0.125422437	0.172806803	0.246032092	0.123450559	0	0.106814182	0.203919991	0.16638867	0.220527116	0.188811928	0.184120357	0.210172755	0.148869599	0.21726313
1	0.14019334	0.181347237	0.202415763	0.197552451	0.183128443	0.210172755	0.148091083	0.15251405	0.400193894	0.173204121	0.228169674	0.045587601	0	0.14019334	0.180192766	0.202431608	0.198278979	0.17962857	0.246524453	0.125422437	0.172806803	0.31716357	0.141045261	0	0.14019334	0.172625709	0.202246981	0.21135024	0.166983265	0.249401412	0.125422437	0.172806803	0.246032092
2	0.172697768	0.203821223	0.181753116	0.222906527	0.143228868	0.15280969	0.246032092	0.270847884	0.217036826	0.214592062	0.232006858	0.14019334	0.181347237	0.202415763	0.197552451	0.187941086	0.210172755	0.148091083	0.15251405	0.400193894	0.173204121	0.228169674	0.045587601	0	0.14019334	0.180192766	0.202431608	0.198278979	0.184647087	0.246524453	0.125422437	0.172806803	0.31716357
2	0.212160169	0.185553925	0.194334932	0.209092488	0.148577514	0.21726313	0.29061599	0.215570346	0.214449929	0.225349814	0.248337243	0.172697768	0.203821223	0.181753116	0.222906527	0.15802243	0.15280969	0.246032092	0.270847884	0.217036826	0.214592062	0.232006858	0.14019334	0.181347237	0.202415763	0.197552451	0.187941086	0.210172755	0.16070067	0.15251405	0.400193894	0.173204121	0.228169674
2	0.198038497	0.183975455	0.217042491	0.16070067	0.212175627	0.311223682	0.236472282	0.20761875	0.2288914	0.232573526	0.261006783	0.212160169	0.185553925	0.194334932	0.209092488	0.160290126	0.21726313	0.29061599	0.215570346	0.214449929	0.225349814	0.248337243	0.172697768	0.203821223	0.181753116	0.222906527	0.15802243	0.167264165	0.246032092	0.270847884	0.217036826	0.214592062	0.232006858
2	0.198278979	0.184647087	0.217042491	0.16070067	0.227801541	0.346545498	0.228637076	0.194435033	0.238136989	0.230857359	0.261006783	0.198038497	0.183975455	0.217042491	0.16070067	0.227801541	0.311223682	0.236472282	0.20761875	0.2288914	0.232573526	0.261006783	0.212160169	0.185553925	0.194334932	0.209092488	0.174854225	0.21726313	0.29061599	0.215570346	0.214449929	0.225349814	0.248337243
2	0.205257973	0.172425493	0.272049098	0.139227747	0.210641123	0.31716357	0.213371617	0.22283262	0.213398511	0.254267541	0.250141126	0.198278979	0.184647087	0.217042491	0.16070067	0.227163966	0.346545498	0.228637076	0.194435033	0.238136989	0.230857359	0.261006783	0.198038497	0.183975455	0.217042491	0.16070067	0.227163966	0.311223682	0.236472282	0.20761875	0.2288914	0.232573526	0.261006783
2	0.187941086	0.210172755	0.168672252	0.250794928	0.294697858	0.225062246	0.201766899	0.23893935	0.232065452	0.264382788	0.234387834	0.205257973	0.172425493	0.272049098	0.139227747	0.224774801	0.31716357	0.213371617	0.22283262	0.213398511	0.254267541	0.250141126	0.198278979	0.184647087	0.217042491	0.16070067	0.239232289	0.346545498	0.228637076	0.194435033	0.238136989	0.230857359	0.261006783
2	0.260845716	0.142441803	0.215657514	0.409011332	0.203689101	0.206427354	0.233874632	0.230857359	0.261006783	0.237230854	0.276293274	0.187941086	0.210172755	0.168672252	0.250794928	0.314497942	0.225062246	0.201766899	0.23893935	0.232065452	0.264382788	0.234387834	0.205257973	0.172425493	0.272049098	0.139227747	0.224774801	0.339819396	0.213371617	0.22283262	0.213398511	0.254267541	0.250141126
2	0.209092488	0.174854225	0.23976769	0.286035438	0.22826112	0.214592062	0.232391623	0.255828655	0.235776451	0.278810676	0.196087095	0.260845716	0.142441803	0.215657514	0.409011332	0.203689101	0.216093116	0.233874632	0.230857359	0.261006783	0.237230854	0.276293274	0.187941086	0.210172755	0.168672252	0.250794928	0.314497942	0.225062246	0.210459188	0.23893935	0.232065452	0.264382788	0.234387834
2	0.201820394	0.175735172	0.259778311	0.280514155	0.236592996	0.217055255	0.234749599	0.265239	0.226506286	0.280931628	0.190511854	0.209092488	0.174854225	0.23976769	0.286035438	0.240627677	0.214592062	0.232391623	0.255828655	0.235776451	0.278810676	0.196087095	0.260845716	0.142441803	0.215657514	0.409011332	0.203689101	0.226838011	0.233874632	0.230857359	0.261006783	0.237230854	0.276293274
2	0.189893429	0.21874019	0.159381741	0.250794928	0.306864244	0.235033746	0.218458867	0.233580587	0.249558591	0.248444406	0.24262291	0.201820394	0.175735172	0.259778311	0.280514155	0.236592996	0.222769442	0.234749599	0.265239	0.226506286	0.280931628	0.190511854	0.209092488	0.174854225	0.23976769	0.286035438	0.240627677	0.220754364	0.232391623	0.255828655	0.235776451	0.278810676	0.196087095
